1.wav|제이피는 삼공때 제철소를 시작할 당시 총리도 하고해 자연스럽게 자주 만났을 뿐입니다.|제이피는 삼공때 제철소를 시작할 당시 총리도 하고해 자연스럽게 자주 만났을 뿐입니다.
17124.wav|지금은 배가 안 고파요. 게다가 라면도 별로 안 좋아하고요.|지금은 배가 안 고파요. 게다가 라면도 별로 안 좋아하고요.
17125.wav|게으른 건 여전하구나.|게으른 건 여전하구나.
17126.wav|온라인 게임 즐겨 하세요?|온라인 게임 즐겨 하세요?
17127.wav|거액의 상금|거액의 상금
17128.wav|학생들이 그 교수의 수업을 거부하고 있어요.|학생들이 그 교수의 수업을 거부하고 있어요.
17129.wav|은행을 거쳐 회사에 갈 거야.|은행을 거쳐 회사에 갈 거야.
17130.wav|요즘 아이들은 말투가 거칠어요.|요즘 아이들은 말투가 거칠어요.
17131.wav|고속도로가 거대한 주차장이 되어 버렸어요.|고속도로가 거대한 주차장이 되어 버렸어요.
17132.wav|특별히 할 일 없으면 어머니 거들어라.|특별히 할 일 없으면 어머니 거들어라.
17133.wav|시간이 있거든 놀러 와라.|시간이 있거든 놀러 와라.
17134.wav|아마 철수는 그걸 들 수 있을 거예요. 걔가 저보다 힘이 세거든요.|아마 철수는 그걸 들 수 있을 거예요. 걔가 저보다 힘이 세거든요.
17135.wav|뿌린 대로 거둔다.|뿌린 대로 거둔다.
17136.wav|그 영화는 엄청난 성공을 거두었어요.|그 영화는 엄청난 성공을 거두었어요.
17137.wav|거기서 뭐 하는 거야?|거기서 뭐 하는 거야?
17138.wav|거기 그대로 있어.|거기 그대로 있어.
17139.wav|거의 다 됐어요.|거의 다 됐어요.
17140.wav|그 여자의 부탁을 차마 거절할 수가 없었어요.|그 여자의 부탁을 차마 거절할 수가 없었어요.
17141.wav|거짓말하지 마.|거짓말하지 마.
17142.wav|그 사람이 한 말은 모두 거짓으로 드러났어요.|그 사람이 한 말은 모두 거짓으로 드러났어요.
17143.wav|무슨 걱정 있어요?|무슨 걱정 있어요?
17144.wav|아빠의 건강이 걱정돼요.|아빠의 건강이 걱정돼요.
17145.wav|너 혼자 보내려니 좀 걱정스럽네.|너 혼자 보내려니 좀 걱정스럽네.
17146.wav|저, 장갑을 거꾸로 끼신 것 같은데요.|저, 장갑을 거꾸로 끼신 것 같은데요.
17147.wav|코트 걸치고 나가. 밖이 아직 추워.|코트 걸치고 나가. 밖이 아직 추워.
17148.wav|그 그림 벽에 거는 건 어떨까?|그 그림 벽에 거는 건 어떨까?
17149.wav|나 급한 전화를 걸어야 해.|나 급한 전화를 걸어야 해.
17150.wav|나 지금 바쁘니까 말 걸지 마.|나 지금 바쁘니까 말 걸지 마.
17151.wav|기본적인 것들을 배우는 데는 얼마 안 걸려.|기본적인 것들을 배우는 데는 얼마 안 걸려.
17152.wav|벽에 걸려 있던 그림 어디 갔어?|벽에 걸려 있던 그림 어디 갔어?
17153.wav|저는 감기에 걸려도 약을 잘 안 먹어요.|저는 감기에 걸려도 약을 잘 안 먹어요.
17154.wav|생선 뼈가 목에 걸렸어요.|생선 뼈가 목에 걸렸어요.
17155.wav|검은색 가죽 코트를 찾고 있어요.|검은색 가죽 코트를 찾고 있어요.
17156.wav|나 지금 겁나서 죽을 것 같아.|나 지금 겁나서 죽을 것 같아.
17157.wav|지금 막 검사 결과가 나왔습니다.|지금 막 검사 결과가 나왔습니다.
17158.wav|이 사건의 담당 검사가 누구죠?|이 사건의 담당 검사가 누구죠?
17159.wav|인터넷에서 검색해 봐.|인터넷에서 검색해 봐.
17160.wav|이거 좀 검토해 봐 주시겠어요?|이거 좀 검토해 봐 주시겠어요?
17161.wav|장례식에 참석한 사람들은 모두 검은 옷을 입고 있었다.|장례식에 참석한 사람들은 모두 검은 옷을 입고 있었다.
17162.wav|주말에는 보통 영화를 보거나 책을 읽어요.|주말에는 보통 영화를 보거나 책을 읽어요.
17163.wav|이 지역은 건축 조건이 아주 엄격해요.|이 지역은 건축 조건이 아주 엄격해요.
17164.wav|머리 좀 건드리지 마.|머리 좀 건드리지 마.
17165.wav|나 기분 별로니까 건드리지 마.|나 기분 별로니까 건드리지 마.
17166.wav|저는 아주 건강해요.|저는 아주 건강해요.
17167.wav|커피는 건강에 해로워요.|커피는 건강에 해로워요.
17168.wav|물에 빠뜨린 동전 건지고 있어요.|물에 빠뜨린 동전 건지고 있어요.
17169.wav|네 덕분에 목숨을 건졌어.|네 덕분에 목숨을 건졌어.
17170.wav|요즘은 날씨가 건조해서 불이 나기 쉬워.|요즘은 날씨가 건조해서 불이 나기 쉬워.
17171.wav|모퉁이를 돌면 바로 건물이 있습니다.|모퉁이를 돌면 바로 건물이 있습니다.
17172.wav|그 사람은 몰래 정치인에게 돈을 건넨 사실이 드러났다.|그 사람은 몰래 정치인에게 돈을 건넨 사실이 드러났다.
17173.wav|그 여자는 너무 차가워서 말 한마디 건네지 못했어.|그 여자는 너무 차가워서 말 한마디 건네지 못했어.
17174.wav|소금 좀 건네줄래?|소금 좀 건네줄래?
17175.wav|저는 길 건너에 살아요.|저는 길 건너에 살아요.
17176.wav|여기서 길을 건너지 마세요.|여기서 길을 건너지 마세요.
17177.wav|사람들이 길을 건너갈 때까지 기다리세요.|사람들이 길을 건너갈 때까지 기다리세요.
17178.wav|그 사람이 길을 건너왔다.|그 사람이 길을 건너왔다.
17179.wav|그 다리는 아직 건설 중이에요.|그 다리는 아직 건설 중이에요.
17180.wav|저는 겁이 많은 편이에요.|저는 겁이 많은 편이에요.
17181.wav|맥주 거품은 걷어 내라.|맥주 거품은 걷어 내라.
17182.wav|걸어갈까? 아니면 차로?|걸어갈까? 아니면 차로?
17183.wav|우리가 얼마나 걸어온 거죠?|우리가 얼마나 걸어온 거죠?
17184.wav|저는 걸음이 빠른 편이에요.|저는 걸음이 빠른 편이에요.
17185.wav|서울의 거리는 지나가는 사람들로 늘 복잡해요.|서울의 거리는 지나가는 사람들로 늘 복잡해요.
17186.wav|서울에서 부산까지의 거리는 얼마나 되나요?|서울에서 부산까지의 거리는 얼마나 되나요?
17187.wav|마실 거리 좀 가져와라.|마실 거리 좀 가져와라.
17188.wav|화장실은 거실 옆에 있어요.|화장실은 거실 옆에 있어요.
17189.wav|다른 것들이 모두 너무 비싸서 이거 골랐어요.|다른 것들이 모두 너무 비싸서 이거 골랐어요.
17190.wav|이 차는 겉으로는 괜찮아 보여도 사실 엔진에 문제가 있습니다.|이 차는 겉으로는 괜찮아 보여도 사실 엔진에 문제가 있습니다.
17191.wav|왜 그렇게 빨리 걸어요?|왜 그렇게 빨리 걸어요?
17192.wav|우리는 돈을 걷어서 선생님의 선물을 샀다.|우리는 돈을 걷어서 선생님의 선물을 샀다.
17193.wav|소매를 걷어 주세요.|소매를 걷어 주세요.
17194.wav|왜 하루 종일 거울만 보고 있는 거니?|왜 하루 종일 거울만 보고 있는 거니?
17195.wav|사이트가 너무 썰렁해. 게시판에 글 좀 올려.|사이트가 너무 썰렁해. 게시판에 글 좀 올려.
17196.wav|저는 반드시 병을 이겨내겠습니다.|저는 반드시 병을 이겨내겠습니다.
17197.wav|어린아이도 그 문제는 풀겠어요.|어린아이도 그 문제는 풀겠어요.
17198.wav|그 남자 미안하다는 말도 없이 그냥 갔어?|그 남자 미안하다는 말도 없이 그냥 갔어?
17199.wav|그는 좋은 사람이다.|그는 좋은 사람이다.
17200.wav|그분 전화번호 아세요?|그분 전화번호 아세요?
17201.wav|드디어 비가 그쳤어요.|드디어 비가 그쳤어요.
17202.wav|나의 연인 그대|나의 연인 그대
17203.wav|움직이지 말고 그대로 있어.|움직이지 말고 그대로 있어.
17204.wav|회의는 그다음 날로 연기됐어요.|회의는 그다음 날로 연기됐어요.
17205.wav|저는 소주를 그다지 좋아하지 않아요.|저는 소주를 그다지 좋아하지 않아요.
17206.wav|그동안 어떻게 지냈니?|그동안 어떻게 지냈니?
17207.wav|그동안 고생 많으셨어요.|그동안 고생 많으셨어요.
17208.wav|왜 그게 내 탓이야?|왜 그게 내 탓이야?
17209.wav|그것 참 좋은 생각이네요.|그것 참 좋은 생각이네요.
17210.wav|그곳 날씨는 한국하고 반대야.|그곳 날씨는 한국하고 반대야.
17211.wav|그해 겨울은 유난히 추웠어요.|그해 겨울은 유난히 추웠어요.
17212.wav|너는 그저 공부만 열심히 하면 돼.|너는 그저 공부만 열심히 하면 돼.
17213.wav|할아버지께서 그저께 돌아가셨어요.|할아버지께서 그저께 돌아가셨어요.
17214.wav|그 사람은 결혼 이후 그전보다 더 열심히 일한다.|그 사람은 결혼 이후 그전보다 더 열심히 일한다.
17215.wav|사람들은 건강을 잃고 나면 그제서야 건강의 중요성을 알게 됩니다.|사람들은 건강을 잃고 나면 그제서야 건강의 중요성을 알게 됩니다.
17216.wav|책상은 그쪽에 놓으세요.|책상은 그쪽에 놓으세요.
17217.wav|두 가지가 남아 있는데, 그중 하나를 고르세요.|두 가지가 남아 있는데, 그중 하나를 고르세요.
17218.wav|개가 주인을 무는 일은 극히 드물어요.|개가 주인을 무는 일은 극히 드물어요.
17219.wav|극장 앞에서 세 시 반에 보자.|극장 앞에서 세 시 반에 보자.
17220.wav|신체적 장애를 극복하다|신체적 장애를 극복하다
17221.wav|아무리 가려워도 긁으면 안 돼요.|아무리 가려워도 긁으면 안 돼요.
17222.wav|그 사람은 글을 아주 잘 써요.|그 사람은 글을 아주 잘 써요.
17223.wav|글자가 너무 작아서 읽을 수가 없어요.|글자가 너무 작아서 읽을 수가 없어요.
17224.wav|근래 읽은 책 중에서 가장 인상적이었던 것을 말해 보세요.|근래 읽은 책 중에서 가장 인상적이었던 것을 말해 보세요.
17225.wav|이 공장에는 외국인 근로자가 많이 있어요.|이 공장에는 외국인 근로자가 많이 있어요.
17226.wav|이제 뭐 하고 싶으세요? - 글쎄요, 잘 모르겠어요.|이제 뭐 하고 싶으세요? 글쎄요, 잘 모르겠어요.
17227.wav|저는 어릴 때부터 글쓰기를 좋아했어요.|저는 어릴 때부터 글쓰기를 좋아했어요.
17228.wav|죄송합니다. 제 글씨 엉망이죠?|죄송합니다. 제 글씨 엉망이죠?
17229.wav|침묵은 금이다.|침묵은 금이다.
17230.wav|금을 긋다|금을 긋다
17231.wav|유리에 금이 가 있어.|유리에 금이 가 있어.
17232.wav|이 금액을 제 계좌로 넣어 주세요.|이 금액을 제 계좌로 넣어 주세요.
17233.wav|텔레비전 그만 보고 네 방 좀 치워라.|텔레비전 그만 보고 네 방 좀 치워라.
17234.wav|농담은 그만둬.|농담은 그만둬.
17235.wav|오늘은 그만하고 집에 갑시다.|오늘은 그만하고 집에 갑시다.
17236.wav|그만큼 말했는데도 아직 이해가 안 돼?|그만큼 말했는데도 아직 이해가 안 돼?
17237.wav|사장님 금방 돌아오실까요?|사장님 금방 돌아오실까요?
17238.wav|금방 나가셨기 때문에 금방 오시지는 않을 것 같습니다.|금방 나가셨기 때문에 금방 오시지는 않을 것 같습니다.
17239.wav|중요한 물건은 금고에 보관하세요.|중요한 물건은 금고에 보관하세요.
17240.wav|청소년에게 담배를 파는 것은 법으로 금하고 있습니다.|청소년에게 담배를 파는 것은 법으로 금하고 있습니다.
17241.wav|통행 금지|통행 금지
17242.wav|박물관에서는 사진 촬영이 금지되어 있습니다.|박물관에서는 사진 촬영이 금지되어 있습니다.
17243.wav|누가 금메달 땄어요?|누가 금메달 땄어요?
17244.wav|금년에는 꼭 시집갈 거예요.|금년에는 꼭 시집갈 거예요.
17245.wav|저는 술만 마시면 금세 얼굴이 빨개져요.|저는 술만 마시면 금세 얼굴이 빨개져요.
17246.wav|죄송하지만 이곳은 금연 구역입니다.|죄송하지만 이곳은 금연 구역입니다.
17247.wav|금요일 저녁에 시간 있어?|금요일 저녁에 시간 있어?
17248.wav|저는 수요일에 한가한데요, 그날 괜찮으세요?|저는 수요일에 한가한데요, 그날 괜찮으세요?
17249.wav|죽지 않은 게 그나마 다행이야.|죽지 않은 게 그나마 다행이야.
17250.wav|문제의 근본 원인을 파악해야 해요.|문제의 근본 원인을 파악해야 해요.
17251.wav|소설과 영화는 근본적으로 차이가 있습니다.|소설과 영화는 근본적으로 차이가 있습니다.
17252.wav|이 근처에는 화장실이 없어요.|이 근처에는 화장실이 없어요.
17253.wav|그늘에 가서 좀 쉬지 그래?|그늘에 가서 좀 쉬지 그래?
17254.wav|네 말은 전혀 근거가 없어.|네 말은 전혀 근거가 없어.
17255.wav|긍정적으로 생각해.|긍정적으로 생각해.
17256.wav|지금은 근무 중이에요. 이따가 전화 주세요.|지금은 근무 중이에요. 이따가 전화 주세요.
17257.wav|그놈이 먼저 날 주먹으로 쳤어요.|그놈이 먼저 날 주먹으로 쳤어요.
17258.wav|스트레스는 모든 병의 근원이죠.|스트레스는 모든 병의 근원이죠.
17259.wav|그냥 둬.|그냥 둬.
17260.wav|괜찮아요. 그냥 몇 분 동안 쉬면 돼요.|괜찮아요. 그냥 몇 분 동안 쉬면 돼요.
17261.wav|저는 그녀를 사랑합니다.|저는 그녀를 사랑합니다.
17262.wav|인간의 근육과 뼈는 우주에서 약해집니다.|인간의 근육과 뼈는 우주에서 약해집니다.
17263.wav|급한 일이 생겨서 먼저 가 봐야겠어요.|급한 일이 생겨서 먼저 가 봐야겠어요.
17264.wav|어디를 그렇게 급히 가세요?|어디를 그렇게 급히 가세요?
17265.wav|최근 감기 환자가 급증하고 있어요.|최근 감기 환자가 급증하고 있어요.
17266.wav|그래, 맞아.|그래, 맞아.
17267.wav|난 유머 감각이 있는 사람이 좋아. - 나도 그래.|난 유머 감각이 있는 사람이 좋아. 나도 그래.
17268.wav|나 오늘 점심 굶었어. - 그래요? 왜요?|나 오늘 점심 굶었어. 그래요? 왜요?
17269.wav|그 사람 외모는 그래 보여도 대단한 사람이야.|그 사람 외모는 그래 보여도 대단한 사람이야.
17270.wav|그래도 난 이게 더 좋아.|그래도 난 이게 더 좋아.
17271.wav|딸기는 100그램에 500원이에요.|딸기는 백 그램에 오백 원이에요.
17272.wav|이 게임은 컴퓨터 그래픽이 뛰어나서 인기가 있어요.|이 게임은 컴퓨터 그래픽이 뛰어나서 인기가 있어요.
17273.wav|어제는 비가 왔어요. 그래서 소풍이 연기됐어요.|어제는 비가 왔어요. 그래서 소풍이 연기됐어요.
17274.wav|세상에. 그래서 어떻게 했니?|세상에. 그래서 어떻게 했니?
17275.wav|말을 해. 그래야 뭐가 문젠지 알지.|말을 해. 그래야 뭐가 문젠지 알지.
17276.wav|마음에 들어요. 그렇지만 너무 비싸요.|마음에 들어요. 그렇지만 너무 비싸요.
17277.wav|서둘러. 계속 그러다 늦겠다.|서둘러. 계속 그러다 늦겠다.
17278.wav|이게 다 너를 위해서 그러는 거야.|이게 다 너를 위해서 그러는 거야.
17279.wav|왜 그렇게 안 드세요?|왜 그렇게 안 드세요?
17280.wav|그럴듯한 핑계를 대는구나.|그럴듯한 핑계를 대는구나.
17281.wav|그럼, 당연하지.|그럼, 당연하지.
17282.wav|나는 생각한다. 그러므로 나는 존재한다.|나는 생각한다. 그러므로 나는 존재한다.
17283.wav|택시를 타세요. 그러면 제가 마중 갈게요.|택시를 타세요. 그러면 제가 마중 갈게요.
17284.wav|그런 일은 종종 일어나요.|그런 일은 종종 일어나요.
17285.wav|그 사람 일본인인 것 같습니다. 그러나 확실하지는 않습니다.|그 사람 일본인인 것 같습니다. 그러나 확실하지는 않습니다.
17286.wav|어떻게 지내세요? - 그런대로 잘 지내요.|어떻게 지내세요? 그런대로 잘 지내요.
17287.wav|그런데 밥은 어디서 먹지?|그런데 밥은 어디서 먹지?
17288.wav|벌써 다섯 시예요. 그런데 걔한테서 아직 연락이 없어요.|벌써 다섯 시예요. 그런데 걔한테서 아직 연락이 없어요.
17289.wav|난 괜찮아. 그러니까 말해 봐.|난 괜찮아. 그러니까 말해 봐.
17290.wav|네가 그러니까 병이 났지.|네가 그러니까 병이 났지.
17291.wav|저 역시 그렇습니다.|저 역시 그렇습니다.
17292.wav|그릇 치우는 거 좀 도와줄래?|그릇 치우는 거 좀 도와줄래?
17293.wav|밥 한 그릇 더 드실래요?|밥 한 그릇 더 드실래요?
17294.wav|곧 그리 갈게.|곧 그리 갈게.
17295.wav|사촌들을 그리 자주 만나지는 않아요.|사촌들을 그리 자주 만나지는 않아요.
17296.wav|어떻게 그리 잘 알아요?|어떻게 그리 잘 알아요?
17297.wav|이거 뭘 그린 거니?|이거 뭘 그린 거니?
17298.wav|사과, 배, 그리고 귤|사과, 배, 그리고 귤
17299.wav|그림 잘 그리세요?|그림 잘 그리세요?
17300.wav|저녁이 되면 그림자가 길어진다.|저녁이 되면 그림자가 길어진다.
17301.wav|졸업하고 나면 학교가 그리울 것 같아.|졸업하고 나면 학교가 그리울 것 같아.
17302.wav|남편에 대한 그리움이 얼마나 클지 이해합니다.|남편에 대한 그리움이 얼마나 클지 이해합니다.
17303.wav|부모님은 고향을 늘 그리워하세요.|부모님은 고향을 늘 그리워하세요.
17304.wav|소나무 한 그루|소나무 한 그루
17305.wav|세 명씩 짝을 지어 2개 그룹을 만드세요.|세 명씩 짝을 지어 두 개 그룹을 만드세요.
17306.wav|그사이에 키가 많이 컸구나.|그사이에 키가 많이 컸구나.
17307.wav|그 사람은 그토록 돈이 많은데도 행복하지 않은가 봐요.|그 사람은 그토록 돈이 많은데도 행복하지 않은가 봐요.
17308.wav|그때가 정말 그리워요.|그때가 정말 그리워요.
17309.wav|그때 보자.|그때 보자.
17310.wav|틀린 부분에 줄을 죽 그으세요.|틀린 부분에 줄을 죽 그으세요.
17311.wav|이 방법은 그야말로 100% 효과가 있어요.|이 방법은 그야말로 백 퍼센트 효과가 있어요.
17312.wav|제 아내는 기가 세요.|제 아내는 기가 세요.
17313.wav|요즘은 책을 보기도 귀찮아요.|요즘은 책을 보기도 귀찮아요.
17314.wav|머리 좋기로는 걔만 한 사람이 없어.|머리 좋기로는 걔만 한 사람이 없어.
17315.wav|모든 일은 기본이 중요한 거예요.|모든 일은 기본이 중요한 거예요.
17316.wav|기본적으로 저도 같은 생각입니다.|기본적으로 저도 같은 생각입니다.
17317.wav|기분이 어때요? - 지금은 기분이 안 좋아요.|기분이 어때요? 지금은 기분이 안 좋아요.
17318.wav|기차 안에서 읽게 잡지 가지고 가야겠어.|기차 안에서 읽게 잡지 가지고 가야겠어.
17319.wav|기침이 아주 심하고 열이 나요.|기침이 아주 심하고 열이 나요.
17320.wav|기초 자료를 수집하는 중입니다.|기초 자료를 수집하는 중입니다.
17321.wav|이건 정말 기초적인 거야.|이건 정말 기초적인 거야.
17322.wav|우리 아기가 기어 다니기 시작했어요.|우리 아기가 기어 다니기 시작했어요.
17323.wav|우리는 그렇게 많은 사람들을 기대하지는 않았어요.|우리는 그렇게 많은 사람들을 기대하지는 않았어요.
17324.wav|영화는 기대 이상이었어요.|영화는 기대 이상이었어요.
17325.wav|기대지 마시오.|기대지 마시오.
17326.wav|오래 기다리셨어요?|오래 기다리셨어요?
17327.wav|잠시만 기다려 주세요.|잠시만 기다려 주세요.
17328.wav|어머니는 매일 저를 위해 기도하세요.|어머니는 매일 저를 위해 기도하세요.
17329.wav|저희 집은 기독교 집안이에요.|저희 집은 기독교 집안이에요.
17330.wav|머리를 기둥에 부딪쳤어요.|머리를 기둥에 부딪쳤어요.
17331.wav|그날의 기억을 모두 잊어버리고 싶어요.|그날의 기억을 모두 잊어버리고 싶어요.
17332.wav|저는 가수로보다는 배우로 기억되고 싶어요.|저는 가수로보다는 배우로 기억되고 싶어요.
17333.wav|내 친구 지호 기억나?|내 친구 지호 기억나?
17334.wav|그 광고로 우리 기업의 이미지가 좋아졌다.|그 광고로 우리 기업의 이미지가 좋아졌다.
17335.wav|이번 경제 위기는 오랜 기간 계속될 겁니다.|이번 경제 위기는 오랜 기간 계속될 겁니다.
17336.wav|이 전자 기기는 기능이 다양해요.|이 전자 기기는 기능이 다양해요.
17337.wav|주방 기구|주방 기구
17338.wav|교육 기관을 설립하다|교육 기관을 설립하다
17339.wav|저 기계 소리 때문에 정말 짜증이 나!|저 기계 소리 때문에 정말 짜증이 나!
17340.wav|발음 기호 읽을 줄 알아?|발음 기호 읽을 줄 알아?
17341.wav|기회를 한 번 더 주시겠어요?|기회를 한 번 더 주시겠어요?
17342.wav|이번 기회를 놓치지 마세요.|이번 기회를 놓치지 마세요.
17343.wav|저는 새로운 상품을 기획하는 일을 하고 있습니다.|저는 새로운 상품을 기획하는 일을 하고 있습니다.
17344.wav|기혼이세요, 아니면 미혼이세요?|기혼이세요, 아니면 미혼이세요?
17345.wav|기후가 변화하고 있다는 의견에 동의합니다.|기후가 변화하고 있다는 의견에 동의합니다.
17346.wav|기자는 객관적이어야 한다.|기자는 객관적이어야 한다.
17347.wav|어머니는 3주 만에 기적처럼 깨어나셨어요.|어머니는 삼 주 만에 기적처럼 깨어나셨어요.
17348.wav|저희 학교는 입학 기준이 아주 높아요.|저희 학교는 입학 기준이 아주 높아요.
17349.wav|이 길을 따라 가세요.|이 길을 따라 가세요.
17350.wav|집에 가는 길이에요.|집에 가는 길이에요.
17351.wav|이 바지는 저한테 너무 길어요.|이 바지는 저한테 너무 길어요.
17352.wav|왜 경찰이 차를 길가에 대라고 한 거죠?|왜 경찰이 차를 길가에 대라고 한 거죠?
17353.wav|길거리에 사람이 너무 많아요.|길거리에 사람이 너무 많아요.
17354.wav|김이랑 김치랑 밥 먹어.|김이랑 김치랑 밥 먹어.
17355.wav|밥솥에서 김이 빠질 때까지 기다려라.|밥솥에서 김이 빠질 때까지 기다려라.
17356.wav|하는 김에 내 숙제도 좀 해 줄래?|하는 김에 내 숙제도 좀 해 줄래?
17357.wav|기막혀서 말이 다 안 나오네.|기막혀서 말이 다 안 나오네.
17358.wav|기막힌 생각인데!|기막힌 생각인데!
17359.wav|많은 아이들이 소풍 때 도시락으로 김밥을 싸 와요.|많은 아이들이 소풍 때 도시락으로 김밥을 싸 와요.
17360.wav|김치는 건강에 아주 좋아요.|김치는 건강에 아주 좋아요.
17361.wav|김치찌개 드셔 보셨어요?|김치찌개 드셔 보셨어요?
17362.wav|이 둘은 기능이 많이 달라요?|이 둘은 기능이 많이 달라요?
17363.wav|지금은 긴급 상황입니다.|지금은 긴급 상황입니다.
17364.wav|긴장 풀어. 이건 그냥 연습이야.|긴장 풀어. 이건 그냥 연습이야.
17365.wav|너무 긴장돼요.|너무 긴장돼요.
17366.wav|경기를 앞두고 선수들의 얼굴에 긴장감이 넘쳤다.|경기를 앞두고 선수들의 얼굴에 긴장감이 넘쳤다.
17367.wav|오늘은 일본의 지배에서 벗어난 것을 기념하는 날이에요.|오늘은 일본의 지배에서 벗어난 것을 기념하는 날이에요.
17368.wav|결혼 기념일을 까먹고 있었어요.|결혼 기념일을 까먹고 있었어요.
17369.wav|기념품 사 오는 거 잊지 마.|기념품 사 오는 거 잊지 마.
17370.wav|기온은 12도까지 올라가겠습니다.|기온은 십이 도까지 올라가겠습니다.
17371.wav|이 호수는 깊이가 어떻게 되나요?|이 호수는 깊이가 어떻게 되나요?
17372.wav|도와 주셔서 깊이 감사드립니다.|도와 주셔서 깊이 감사드립니다.
17373.wav|선생님이 널 보면 기뻐하실 거야.|선생님이 널 보면 기뻐하실 거야.
17374.wav|그 말을 들으니 기뻐요.|그 말을 들으니 기뻐요.
17375.wav|여러분과 이 기쁨을 나누고 싶어요.|여러분과 이 기쁨을 나누고 싶어요.
17376.wav|저는 그 사진을 서랍 깊숙이 넣어 두었어요.|저는 그 사진을 서랍 깊숙이 넣어 두었어요.
17377.wav|계약서를 서랍 깊숙한 곳에 넣어 두세요.|계약서를 서랍 깊숙한 곳에 넣어 두세요.
17378.wav|물이 이렇게 깊은 줄 몰랐어요.|물이 이렇게 깊은 줄 몰랐어요.
17379.wav|아내는 생각이 깊은 사람이에요.|아내는 생각이 깊은 사람이에요.
17380.wav|집에서 개랑 고양이를 기르고 있어요.|집에서 개랑 고양이를 기르고 있어요.
17381.wav|머리를 기르고 있어요.|머리를 기르고 있어요.
17382.wav|기름 안 튀게 조심해라.|기름 안 튀게 조심해라.
17383.wav|기름이 거의 다 떨어졌어.|기름이 거의 다 떨어졌어.
17384.wav|치마 길이 좀 줄여 주세요.|치마 길이 좀 줄여 주세요.
17385.wav|저는 하루 동안 있었던 일을 모두 기록해요.|저는 하루 동안 있었던 일을 모두 기록해요.
17386.wav|먼저 인터넷에서 신문 기사부터 검색해 봐.|먼저 인터넷에서 신문 기사부터 검색해 봐.
17387.wav|택시를 타고 기사에게 물어보세요.|택시를 타고 기사에게 물어보세요.
17388.wav|기사님이 오후 세 시쯤 방문하실 겁니다.|기사님이 오후 세 시쯤 방문하실 겁니다.
17389.wav|방학 동안 기숙사에서 지낼 수 있나요?|방학 동안 기숙사에서 지낼 수 있나요?
17390.wav|한국의 휴대폰 기술은 굉장하군요.|한국의 휴대폰 기술은 굉장하군요.
17391.wav|아버지는 전기 기술자세요.|아버지는 전기 기술자세요.
17392.wav|잘하지는 못해도 기타 치는 걸 좋아해요.|잘하지는 못해도 기타 치는 걸 좋아해요.
17393.wav|기타 자세한 내용을 원하시면 9번을 누르십시오.|기타 자세한 내용을 원하시면 구 번을 누르십시오.
17394.wav|배가 한쪽으로 기우는 것 같지 않아요?|배가 한쪽으로 기우는 것 같지 않아요?
17395.wav|기운 내. 내년에 또 하면 되잖아.|기운 내. 내년에 또 하면 되잖아.
17396.wav|오늘 감기 기운이 있어요.|오늘 감기 기운이 있어요.
17397.wav|고개를 옆으로 기울여 보세요.|고개를 옆으로 기울여 보세요.
17398.wav|선생님 말씀에 좀 더 주의를 기울여라.|선생님 말씀에 좀 더 주의를 기울여라.
17399.wav|생명의 기원|생명의 기원
17400.wav|본인이 이 회사에 어떻게 기여할 수 있다고 생각하세요?|본인이 이 회사에 어떻게 기여할 수 있다고 생각하세요?
17401.wav|아들이 동물원에 가자고 졸랐다.|아들이 동물원에 가자고 졸랐다.
17402.wav|아내는 서울에 있고, 저는 직장 때문에 제주도에 있습니다.|아내는 서울에 있고, 저는 직장 때문에 제주도에 있습니다.
17403.wav|손부터 씻고 저녁 먹어라.|손부터 씻고 저녁 먹어라.
17404.wav|죄송합니다. 즉시 고쳐 드리겠습니다.|죄송합니다. 즉시 고쳐 드리겠습니다.
17405.wav|단점을 고치는 건 쉬운 일이 아냐.|단점을 고치는 건 쉬운 일이 아냐.
17406.wav|이 고추는 정말 매운걸.|이 고추는 정말 매운걸.
17407.wav|고추장으로 간을 할까?|고추장으로 간을 할까?
17408.wav|이 사이에 고춧가루 끼었어.|이 사이에 고춧가루 끼었어.
17409.wav|저는 고등학교 1학년이에요.|저는 고등학교 일 학년이에요.
17410.wav|저는 내년에 고등학생이 돼요.|저는 내년에 고등학생이 돼요.
17411.wav|곧이어 저녁 뉴스가 방송됩니다.|곧이어 저녁 뉴스가 방송됩니다.
17412.wav|저희 부모님은 굉장한 부자지만 저는 아니에요.|저희 부모님은 굉장한 부자지만 저는 아니에요.
17413.wav|너를 어떻게 찾지? 이 가게 굉장히 넓은데?|너를 어떻게 찾지? 이 가게 굉장히 넓은데?
17414.wav|날 좀 그만 괴롭혀!|날 좀 그만 괴롭혀!
17415.wav|치과에 가는 건 누구에게나 괴로운 일이에요.|치과에 가는 건 누구에게나 괴로운 일이에요.
17416.wav|그 사람은 아내를 잃고 난 뒤 술로 괴로움을 달랬다.|그 사람은 아내를 잃고 난 뒤 술로 괴로움을 달랬다.
17417.wav|그 여자는 남자 친구랑 헤어지고 난 뒤 많이 괴로워했어요.|그 여자는 남자 친구랑 헤어지고 난 뒤 많이 괴로워했어요.
17418.wav|고개를 조금만 숙여 주세요.|고개를 조금만 숙여 주세요.
17419.wav|이 고개를 넘으면 우리 집이 있어요.|이 고개를 넘으면 우리 집이 있어요.
